,organocats,match substructures?
3185,Brc1ccc([C@@]23NC(=O)C[C@@H]2c2c(C3=O)cccc2)cc1,True
3186,[C@@H]([C@@H]1[C@H](C(=O)N1c1ccc(cc1)OC)c1ccccc1)(O)[C@@]1([C@@]2(c3c(ccc(c3)OC(F)(F)F)NC2=O)N[C@H](C1)Cc1ccccc1)C(=O)OCC,True
3187,FC(F)(F)[C@H]1N[C@@]2(c3c(N(C2=O)Cc2ccccc2)cccc3)[C@H]2C(=O)N(C(=O)[C@@H]12)c1ccccc1,True
3188,O=C1Nc2ccccc2[C@@]13C[C@@H](C(OC)=O)N[C@H]3c4ccc([N+]([O-])=O)cc4,True
3189,N1[C@H]([C@@H]2ON=C(Br)C2)CCC1,True
3190,N1(c2ccccc2)C(=O)[C@H]2[C@@H](C1=O)[C@H](N[C@@]2(CC=C)C(=O)OCC)c1ccccc1,True
3191,N(c1ccc([C@H]2CC(C(=O)OC)(C(=O)OC)C(=S)N2)cc1)(C)C,True
3192,c1(ccc(cc1)[C@@H]1[C@@]2([C@H]([C@H](C(=O)OC)N1)c1ccccc1)C(=O)Nc1ccccc21)Cl,True
3193,Clc1ccc([C@H]2N[C@H]([C@H](c3ccc(cc3)C)[C@H]2c2oc3c(n2)cccc3)C(=O)OC)cc1,True
3194,O=C(OC)[C@H]1N[C@@H](c2ccc(Cl)cc2)[C@H]([C@@H]1c1ccccc1)c1occn1,True
3195,Clc1ccc([C@H]2N[C@H]([C@H](c3ccccc3)[C@H]2c2nc3c(nc2)cccc3)C(=O)OC)cc1,True
3196,N1[C@H]([C@H]([C@@H]([C@H]1C(=O)OC)c1ccccc1)c1nccnc1)c1ccc(cc1)Cl,True
3197,FC(F)(F)c1cc([C@@H]2[C@@H](c3oc4c(n3)cccc4)[C@H](N[C@H]2C(=O)OC)c2ccc(Cl)cc2)cc(C(F)(F)F)c1,True
3198,Clc1ccc([C@H]2N[C@H]([C@H](c3ccc(Cl)cc3)[C@@]2(F)[N+]([O-])=O)C(OC)=O)cc1,True
3199,O=C1NC2(CCCCC2)C[C@@H]1NC(=O)OC(C)(C)C,True
3200,FC(F)(F)[C@@H]1N[C@]2(c3cc(ccc3N(C2=O)C)C)[C@@H]([C@H]1c1ccc(cc1)C)C(=O)C(=O)OCC,True
3201,FC1(F)[C@](N[C@@H]([C@]1(F)C(=O)OCc1ccccc1)c1ccc(cc1)Cl)(c1ccccc1)C(=O)OC,True
3202,F[C@]1([C@@H](N[C@](C1(F)F)(c1ccccc1)C(=O)OC)c1ccc(cc1)Cl)C(=O)O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C,True
3203,O=C1N(c2c([C@@]31NC(=S)[C@@H]1[C@H]3C(=O)N(c3ccccc3)C1=O)cccc2)Cc1ccccc1,True
3204,C(C)(C)(OC(=O)N[C@@H](C(C)C)[C@H](O)[C@H]([C@@H]1CCCN1)O)C,True
3205,N1C(=O)C[C@@H]([C@@]1(C(=O)OC)COC(=O)OC(C)(C)C)OC(=O)c1ccccc1,True
3206,N1C(=O)C[C@@H](O)[C@@H]1c1ccccc1,True
3207,C1(=O)C[C@H]([C@H](CC)N1)O,True
3208,c12nc(cc(c1ccc(NC(=O)[C@@H]1NCCC1)n2)C)C,True
3209,O=C1N[C@]([C@H](C1=C)c1ccccc1)([C@H](OC(=O)c1ccccc1)C)C(=O)OCc1ccccc1,True
3210,O=N(=O)[C@@H]1[C@H]([C@H](N[C@H]1c1ccccc1)C(=O)c1ccccc1)c1ccccc1,True
3211,O=C1N[C@H]2[C@@H](C1)CCC[C@H]2Cl,True
3212,Cl[C@H]([C@H]1NC(=O)CC1)c1ccccc1,True
3213,COC(=O)[C@@H]1C[C@H]2[C@@H](N1)N(c1ccccc21)C(=O)OCC,True
3214,C1(=O)[C@@]2(c3ccccc3N1Cc1ccccc1)[C@H](C(=O)OCC)C[C@@H](N2)c1ccccc1,True
3215,N1(C)C(=O)[C@@]2([C@H](c3cccnc3)N[C@@](C2)(CO)C(=O)OC)c2c1cccc2,True
3216,[C@@]12(C[C@H](C(=O)OC)N[C@H]1c1ccccc1)c1ccccc1N(C)C2=O,True
3217,N1(C(=O)[C@]2(C[C@@H](C(=O)OC)N[C@H]2c2ccccc2)c2ccccc12)C,True
3218,[C@@H]1([C@H](NC(=O)C)[C@@H]2[C@@H]([C@@H](C(=O)N2)O)O1)O,True
3219,O=C1N(c2c([C@@]31C[C@](O)(NC3=O)c1ccccc1)cccc2)C,True
3220,N1[C@]2(CCC1=S)CC=CC[C@@H]2c1cc2OCOc2cc1,True
3221,C(=O)(N[C@@H]1[C@@H](O)Cc2c(ccc(c2C1)OC)OC)[C@H]1NCCC1,True
3222,c1ccccc1C[C@@]1(C(=O)OC)[C@@H]([C@@H]([C@H](c2ccc(cc2)Cl)N1)C(=O)C)C(=O)C,True
3223,O=C1N[C@@H]2[C@@H](C1)C[C@@H]1[N@@]([C@H]2c2ccccc2)CCC1,True
3224,O=C1N[C@@H](C(=O)/C/1=C(/O)\[C@@H]1[C@@H]2[C@H](CC(=CC2)C)C=C[C@@H]1C)Cc1ccc(O)cc1,True
3225,N1[C@H]([C@@]([C@@H]([C@H]1C(=O)OC)c1ccccc1)(C#N)c1ccccc1)c1ccc(cc1)Cl,True
3226,O[C@H]1[C@H](NC(=O)C1)Cc1ccccc1,True
3227,O/C(=C/1\C(=O)N[C@H](C1=O)[C@@H](C)CC)/[C@@H]1[C@H]2CCCC[C@H]2C=C[C@H]1C(=O)O,True
3228,O=C1Nc2c([C@H]3[C@@H]1[C@@]1(c4c(N(C1=O)C)cccc4)NC3=O)cccc2,True
3229,O=C1N(c2c([C@]31NC(=O)[C@@H]1[C@H]3C(=O)Nc3ccc(Cl)cc13)cccc2)C,True
3230,[nH]1c2ccccc2c(c1)C[C@]1(N[C@H]2[C@@H](C1)COc1c2c2ccccc2cc1)C(=O)OC,True
3231,O=C1N[C@H](c2n(nnn2)C(C)(CC(C)(C)C)C)CC1,True
3232,n1(c(nnn1)[C@H]1NC(=O)CC1)C1CCCCC1,True
3233,Brc1ccc([C@@H]2[C@@](N[C@@H](C32C(=O)c2ccccc2C3=O)c2ccccc2)(C(=O)OCC)C(F)(F)F)cc1,True
3234,C[C@]1(CC[C@H]([C@@]23N[C@@H]4[C@@H](C(C)C)[C@@H]3[N+]([O-])=O)C1(C)C)[C@@H]2OC4=O,True
3235,S1(=O)(=O)N(C(=O)[C@H]2N[C@H]([C@@H]3[C@H]2C(=O)N(C3=O)c2ccccc2)c2ccccc2)[C@H]2[C@]3(C([C@@H](C2)CC3)(C)C)C1,True
3236,CC1(C)[C@H]([C@]23N[C@H]4[C@@H](C(C)C)[C@H]3[N+]([O-])=O)CC[C@]1(C)[C@H]2OC4=O,True
3237,[C@H]1([C@@]2(c3c(cccc3)NC2=O)[C@H]([C@H](C(=O)OC)N1)C(C)C)c1cc(ccc1)Cl,True
3238,O=C1N[C@@H](C(=O)[C@]1(C(=O)OCc1ccccc1)C)CC(C)C,True
3239,O=C1N[C@H](C(=O)[C@@]1(C(=O)OC)C)COC(C)(C)C,True
3240,OC(=O)[C@@H]1NC(=O)CC1,True
3241,O=C1N([C@@](OC[C@H]2NC(=O)CC2)(c2c1cccc2)c1ccccc1)Cc1ccccc1,True
3242,Brc1ccc([C@H]2[C@H]([N+]([O-])=O)[C@H](c3ccccc3)N[C@]24c5c(N(Cc6ccccc6)C4=O)cccc5)cc1,True
3243,O(C(=O)[C@@]12NC(=O)C[C@@H]1C2)C,True
3244,s1cc2[C@@H]3N[C@@H]([C@H]4C(=O)N(C(=O)[C@@H]34)c3ccccc3)c2c1,True
3245,[C@@H]1(N[C@H](CC1(C)C)Cc1ccccc1)c1ccccc1,True
3246,O(C(=O)[C@@]1(N[C@@H]([C@H]2[C@@H]1C(=O)N(C2=O)C)c1c(NC2=CC(=O)N(C2=O)Cc2ccccc2)cccc1)C)C,True
3247,O(C(c1ccccc1)(c1ccccc1)[C@H]1NC[C@@H](OC(=O)c2ccccc2)C1)[Si](C)(C)C,True
3248,O=C(C1)N[C@H](CC=C)[C@@H]1OS(=O)(C)=O,True
3249,c1(c(cc2c(c1)c(OC[C@@H]1[C@H](CC)[C@H](F)C(=O)N1)ncc2)C(=O)N)OC,True
3250,O=C1N[C@@]2(N=NC(=C([C@@H]2[C@H]1C#N)C#N)N)C(C)(C)C,True
3251,N1[C@@]([C@H]2C(=O)OC(=O)[C@H]2[C@H]1c1ccc(cc1)Cl)(C)C(=O)OC,True
3252,S(=O)(=O)(NC[C@H]1NCCC1)C(F)(F)F,True
3253,O=C([C@H]1[C@H](N[C@@H](C(=O)OCC)[C@@H]1c1ccccc1)c1ccccc1)c1ccccc1,True
3254,Brc1ccc([C@H]2N[C@H](C[C@@]2(N2C(=O)c3c(C2=O)cccc3)C(=O)OC)C(=O)OC)cc1,True
3255,S1[C@H](N(C(=O)C1)c1ccccc1)[C@@H]1NC[C@@H](O)[C@H]1O,True
3256,N1C(=O)[C@H]([C@H]2OC(=O)[C@@]12CC(C)C)C,True
3257,[C@@H]1(C(=O)OCC)[C@H](C2([C@](CC(=O)OC)(N1)C(=O)OC)C(=O)c1ccccc1C2=O)c1ccc(cc1)Cl,True
3258,[C@@H]1(C(=O)OCC)[C@@H](c2ccc(C)cc2)[C@@]2([C@](C(=O)OC)(CC(=O)OC)N1)C(=O)N(c1c2cccc1)C(=O)OC(C)(C)C,True
3259,Clc1c2[C@@H]3[C@H]([C@](OC(=O)C)(Oc2ccc1)C(=O)OCc1ccccc1)[C@@H](c1ccccc1)C(C(=O)OCC)(C(=O)OCC)N3,True
3260,O([C@@H]1[C@@H]2CN[C@]1(C(=O)O2)C)C(c1ccccc1)c1ccccc1,True
3261,Brc1ccc(cc1)[C@@H]1N[C@@H]([C@H](P(=O)(c2ccccc2)c2ccccc2)[C@H]1P(=O)(c1ccccc1)c1ccccc1)C(=O)OC,True
3262,O1C/C(=C\C[C@@H]2C(=O)O[C@H]1[C@@]1([C@H]2[C@H](N[C@H]1c1ccccc1)C(=O)OC)C(=O)OC)/c1ccc(cc1)Cl,True
3263,S=C1N[C@@]2(c3c(cccc3)N(C2=O)C)[C@H](/C/1=C(\C(=O)OC)/O)c1cc(ccc1)Br,True
3264,O(C)CCCN1C(=O)[C@@]2(N[C@@H]3c4ccccc4NC(=O)[C@@H]3[C@@H]2C1=O)Cc1ccccc1,True
3265,FC(F)(F)[C@H]([C@@]1([C@H]2[C@]3(C(N(C)c4ccccc43)=O)N[C@H]1C)[N+]([O-])=O)Oc5c2cccc5,True
3266,N1[C@@H]2C[C@@H]3[C@@](O)(c4ccccc4)[C@]1([C@H](C2=O)C3)C(=O)OC(C)(C)C,True
3267,O[C@@H]1C[C@@H]2CCN[C@@H]2c2c1oc(=O)c1cc3c(OCO3)cc21,True
3268,P(=O)(OCC)(OCC)[C@@]1(N[C@@H](CC1(C)C)C(C)C)C,True
3269,O=C1Nc2c(ccc(c2)Br)[C@]21N[C@@H]([C@H]([C@@H]2C(=O)C)c1ccccc1)c1ccccc1,True
3270,c12c(cc(cc1)Br)NC(=O)[C@]12N[C@H]([C@H]([C@@H]1c1ccccc1)C(=O)C)c1ccccc1,True
3271,O=S(O[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@]3(C(OC)=O)NC(CC3)=O)(c4ccc(C)cc4)=O,True
3272,Brc1ccc(cc1)[C@@H]1[C@@H](C(=O)OC)N[C@H](C1(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c1ccc(cc1)OC,True
3273,C(C)(C)(C)OC(=O)C1([C@H](N[C@H]([C@@H]1c1ccccc1)C(=O)OC)c1cccc2ccccc12)C(=O)OC(C)(C)C,True
3274,Brc1ccc(cc1)[C@@H]1[C@@](C)(C(=O)OC)N[C@H](C1(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c1ccccc1,True
3275,N1[C@H](c2ccc(nc2)Br)CCC1,True
3276,N1[C@@H]([C@@H](O)CC1=O)CC(=O)OC,True
3277,N1C(=O)C[C@@H]2OC(=O)C[C@H]12,True
3278,O=C(OCC)[C@]12[C@](NC(=O)C2=O)(C(=O)OCC)[C@H]2C=C[C@@H]1CC2,True
3279,O=C1N(C)C(=O)[C@H]2[C@@H]1[C@H](CC(=O)N)N[C@H]2c1cnccc1,True
3280,S1[C@@]2([C@@H]([C@]3(c4c(N(Cc5ccccc5)C3=O)cccc4)NC2=S)c2ccccc2Br)C(=O)N(C1=O)Cc1ccccc1,True
3281,N1[C@H](C(=O)OCC)C[C@H]2[C@@H](O)CCC[C@@H]12,True
3282,FC(F)(F)[C@@H]1N[C@]2(C(=O)N(c3c2cccc3)Cc2ccccc2)[C@]2(C(=O)Nc3c2cccc3)[C@H]1C(=O)OCC,True
3283,C(=O)([C@@H]1C[C@](C(=O)N1)(CC(C)C)O)O,True
3284,O=C(OC)[C@@H]([C@@H]1c2ccc([N+]([O-])=O)cn2)[C@@H](C(F)(F)F)N[C@]31c4ccccc4N(C)C3=O,True
3285,O(C(=O)[C@H]1N[C@H]([C@H]([C@@H]1c1ccccc1)C(=O)/C=C/c1ccccc1)c1cc(OC)c(OC)c(c1)OC)CC,True
3286,O=C1N(C)c2c([C@@]13[C@@H]4c5ccccc5OC[C@]4([N+]([O-])=O)C(N3)=S)cccc2,True
3287,O=C1N(C)c2ccccc2[C@]13NC([C@@]([C@H]3c4ccccc4)([N+]([O-])=O)C)=S,True
3288,C1(=CCC[C@H]2NC(=O)[C@H]([C@@H]12)C)O[Si](C(C)C)(C(C)C)C(C)C,True
3289,c1(ccccc1NC(=O)[C@@]1(C[C@@H](C(=O)N1)c1ccccc1)C)CC(OC)OC,True
3290,C1(=O)[C@@H](c2ccccc2)[C@@]([C@](N1)(C)c1ccccc1)(C)O,True
3291,CC(C)C[C@@H]1[C@]2(C(=O)Nc3c2ccc(c3)O)CCN1,True
3292,O=C1N[C@@]([C@@H](O)[C@H]1CCC)([C@@H](O)C(C)C)C(=O)OC,True
3293,O=C1N[C@@H](CC1)c1ccc(Br)cc1,True
3294,[Si]([C@H]1[C@@H](NC(=O)C1)C#N)(C)(C)c1ccccc1,True
3295,S(=O)(=O)(NC[C@@H]1NC(=O)C[C@H]1[Si](c1ccccc1)(C(C)C)C(C)C)c1ccc(cc1)C,True
3296,O(c1ccc2NC(=O)[C@]3(N[C@@H]([C@H]([C@]43CN(C/C(=C\c3ccc(cc3)C)/C4=O)/C=C/c3ccccc3)c3ccc(cc3)C)Cc3ccccc3)c2c1)C(F)(F)F,True
3297,O(CC1(N[C@H](c2ccc(cc2)Br)[C@@H](C1=C)COC(=O)c1ccc(Cl)cc1)COC(=O)c1ccc(cc1)Cl)C(=O)c1ccc(Cl)cc1,True
3298,c1([C@@H]2[C@H]3[C@@H]([C@@H](N2)C(=O)OC)C(=O)[C@@](C3=O)(Cc2ccccc2)C)ccc(cc1)Cl,True
3299,O=C1C(=C(c2ccccc2)[C@@]2(NC3(C(=C)[C@]12C(=O)OC)CCCCC3)c1ccccc1)C(=O)OC,True
3300,O=C1/C(=C/c2ccc(cc2)C)/CN(C[C@@]21[C@@]1(N[C@H](c3ccccc3)[C@H]2c2ccc(cc2)C)c2c(NC1=O)cccc2)Cc1ccccc1,True
3301,O=N(=O)[C@H]1[C@H](c2ccccc2)[C@@H](N[C@@H]1c1ccccc1)C(=O)OC,True
3302,C1(=O)C[C@@H]2[C@](O1)([C@@H](C(=O)N2)CC(=O)c1ccc(Br)cc1)C,True
3303,Clc1nc2CC[C@H]3[C@H]([C@@H]4CC[C@H]3N4)c2cc1,True
3304,Brc1ccc(cc1)[C@@H]1[C@H]([C@H]([C@@H](N1)C#N)OC(=O)C)C,True
3305,C1(=C2C(=C(C)CC[C@@H]3C(=C)C(=O)N[C@@H]23)CC1=O)c1ccccc1,True
3306,N1(C(=O)[C@H]2[C@H]([C@@H](c3ccc(Cl)cc3)N[C@H]2C(=O)OC)C1=O)c1ccccc1C(C)(C)C,True
3307,O=C1NC([C@H]2[C@]1(O)C(=O)c1c(NC)cccc1C2)(C)C,True
3308,Clc1ncc([C@@H]2[C@H]3CC[C@@H]([C@H]2O)N3)cc1,True
3309,[C@@H]12[C@H](O)[C@H]([C@@H](CC1)N2)c1ccc(nc1)Cl,True
3310,C1(=O)CC[C@H](N1)CI,True
3311,C1[C@@H]2CC[C@H]([C@H]1C(=O)N2)c1ccc(cc1)OC,True
3312,O(C(=O)[C@]1(C[C@@]2(N[C@H]1Cc1ccccc1)C(=O)Nc1c2cccc1)C1(C(=O)c2c(C1=O)cccc2)O)CC,True
3313,FC(F)(F)[C@H]1[C@@]2(c3c(cccc3)N(C2=O)C(=O)OC(C)(C)C)[C@H](NC1(C(=O)OCC)C(=O)OCC)c1ccccc1O,True
3314,O=C(OCC1)[C@]21N[C@H](c3ccc(Br)cc3)[C@H]([N+]([O-])=O)[C@H]2c4ccccc4,True
3315,N1[C@@H](c2cc3ccccc3cc2)[C@@]2([C@H]([C@]1(C(=O)OC)C)CCC2=O)[S@@](=O)c1ccc(cc1)C,True
3316,N1=C([C@H]2[C@H]([C@@H]3C(=O)N[C@H]2C3)O1)c1ccccc1,True
3317,C1(=O)[C@H]([C@@H]([C@@H](COC(=O)C(C)(C)C)N1)Cc1ccc(cc1)OC)C1(C)OCCO1,True
3318,O=C1Nc2ccccc2[C@]13[C@@H]([C@H]([C@@H](c4ccccc4)N3)[N+]([O-])=O)c5ccc(OC)cc5,True
3319,O(C)C(=O)[C@@H]1N[C@@H]([C@@H]2[C@H]1[C@@H]1N([C@H](C2=O)C[C@H]1C#N)Cc1ccccc1)c1ccccc1,True
3320,FC(F)(F)c1cc([C@H]2N[C@@H](C(=O)OC)[C@H]3[C@@H]2C(=O)[C@H]2N([C@@H]3[C@@H](C#N)C2)Cc2ccccc2)cc(c1)C(F)(F)F,True
3321,N1[C@@H]([C@@H]2[C@@H]([C@@H]3N([C@H](C2=O)C[C@H]3C#N)C)[C@@H]1C(=O)OC)c1ccc(Br)cc1,True
3322,O=C1/C(=C/c2ccc(cc2)C)/C[C@@H](N1)CC,True
3323,O=C(OCC)C(N1)(C(OCC)=O)C[C@@](c2c([N+]([O-])=O)cccc2)(C(OC)=O)[C@H]1c3ccc(Br)cc3,True
3324,s1c([C@@H]2N/C(=N\S(=O)(=O)c3ccc(cc3)OC)/C[C@@]2(O[Si](C)(C(C)(C)C)C)C(=O)OC(C)(C)C)ccc1,True
3325,Brc1ccccc1[C@H]2N[C@@H](C(OC)=O)[C@@]([C@@H]2[N+]([O-])=O)(c3ccccc3)C(F)(F)F,True
3326,c1(ccc(cc1)[C@@H]1[C@@]2([C@H]([C@H](C(=O)OC)N1)c1ccccc1)C(=O)c1ccccc1OC2)Cl,True
3327,c1(ccc2c(c1)[C@H]1[C@@H](C(=O)O2)[C@H](c2c(ccc(c2)Br)OC(=O)c2ccccc2)N[C@@]1(C(=O)OC)C)Br,True
3328,c1(cc([C@H]2[C@H]3[C@H](c4c(ccc(c4)Br)OC3=S)C(C(=O)OC)(C(=O)OC)N2)c(cc1)OC(=O)c1ccccc1)Br,True
3329,N1C(=O)[C@H](C[C@H]1Cc1ccc(cc1)Cl)C,True
3330,N1C(=O)[C@@H](C[C@H]1Cc1ccc(cc1)Cl)C,True
3331,N1C(=O)C[C@@H]([C@H]1c1ccccc1)c1ccccc1,True
3332,Brc1ccc(cc1)[C@@H]1N[C@@H]([C@@]([C@H]1[C@H](O)c1ccc(Cl)cc1)(C(F)(F)F)C)C(=O)OC,True
3333,N1[C@H]2[C@H](CCCC2)[C@H](C1=O)c1ccccc1,True
3334,S=C1N[C@@]2([C@H](C(OC)=O)[C@H]1c3ccc([N+]([O-])=O)cn3)c4c(N(C2=O)Cc5ccccc5)cccc4,True
3335,O=C(OC)[C@@]1(c2ccccc2)[C@@H]([N+]([O-])=O)[C@H](c3ccccc3)[C@@H](c4ccccc4)N1,True
3336,[C@H]1([C@H]([C@@H]([C@](c2ccccc2)(C(=O)OC)N1)S(=O)(=O)c1ccccc1)C(F)(F)F)c1ccccc1,True
3337,O=C(N1c2ncccc2CC1)[C@@H]1[C@@H](N[C@@H]([C@H]1c1c(cccc1)C)C(=O)OC)c1ccc(OC)cc1,True
3338,FC(F)([C@]1(NC(=O)[C@@H](C1)c1ccccc1)O)F,True
3339,c1c([C@@H]2[C@H](C(=O)OC)[C@H](CN2)S(=O)(=O)c2ccccc2)ncc(Br)c1,True
3340,Brc1ccc(cc1)N1C(=O)[C@@H]2[C@H](C1=O)[C@@H](c1ccccn1)NC2,True
3341,O=C1CC[C@H](N1)c1ccc(I)cc1,True
3342,c1(ccccc1)S(=O)(=O)[C@H]1[C@@H](C(=O)OC)N[C@H]([C@@H]1S(=O)(=O)c1ccccc1)c1ccccc1,True
3343,N(C(=O)[C@@]1(C)CC[C@](N1)(C)C(=O)Nc1ccc(cc1)Br)c1ccc(Br)cc1,True
3344,S(=O)(=O)([C@@H]1[C@@H](N[C@@H](C1)C(=O)OC)c1cc(F)ccc1)C=C,True
3345,O=C(C[C@@H]1N[C@H](CC(=O)c2ccccc2)CC1)c1ccccc1,True
3346,c1ccccc1[C@H]1[C@H](c2c(cccc2)C)[C@@H](C(=O)c2ncccc2)[C@@]2(N1)C(=O)N(CC)c1c2cccc1,True
3347,O=N(=O)[C@]1(c2c(ccc(c2)C)C)C(=O)[C@@]2(NC1=O)CC[C@@H](CC2)OC,True
3348,N1[C@H](C(C([C@H]1c1ccccc1)(C#N)C#N)(C#N)C#N)c1ccccc1,True
3349,C1(=O)[C@@H]([C@H]([C@H](C)N1)[Si](C)(C)c1ccccc1)C,True
3350,[Si]([C@H]1[C@H](C(=O)N[C@@H]1CCOC(=O)N[C@@H](C)c1ccccc1)C)(C)(C)c1ccccc1,True
3351,N1C(=O)[C@@H]([C@H]([C@H]1C)c1ccccc1)C,True
3352,N1([C@@H](CC(C)C)C(=CC1=O)OC(C)(C)C)[C@@H]1[C@H](C)NC(=O)C1,True
3353,O=C1N[C@H]([C@@H](N2C(=O)C[C@H](N3C(=O)C=C(OC(C)(C)C)[C@@H]3C)[C@@H]2C)C1)C,True
3354,FC(F)([C@]1(C(OCC)=O)[C@@H]([C@@H](C(OC)=O)N[C@H]1c2ccc(Br)cc2)c3ccc([N+]([O-])=O)cc3)F,True
3355,C1(=O)[C@H]2[C@H](C(=O)N(C)C)N[C@H](c3ccc(Br)cc3)[C@H]2C(=O)N1C,True
3356,N1CC[C@H]([C@H]1c1ccccc1)O,True
3357,O(C(C)(C)C)C(=O)[C@]1(NC(=O)CC1)c1ccccc1,True
3358,S1(=O)(=O)N(C(=O)[C@@H]2N[C@@H]([C@@H](C2)C(=O)OC)CCc2ccccc2)[C@H]2C[C@H]3C([C@]2(C1)CC3)(C)C,True
3359,c1(ccc(cc1)[C@@H]1[C@@]2(C[C@]3(C(=O)OCC3)N1)CCOC2=O)Cl,True
3360,O=C(OC)[C@H]1N[C@H]([C@@H](C21CN(C2)C(=O)OC(C)(C)C)C#N)c1ccc(cc1)Br,True
3361,O=C(OC)[C@H]1N/C(=C(/C#N)\C(=O)OC(C)(C)C)/CC1,True
3362,O=C(C=C(SC)SC)[C@H]1[C@@]2(N[C@@H](Cc3ccccc3)[C@@H]1c1cc(OC)ccc1)C(=O)Nc1c2ccc(Br)c1,True
3363,N1[C@@H](CC[C@@H]1c1ccccc1)[C@H](C)c1ccccc1,True
3364,O1[C@H]2CCN[C@H]2[C@H](OC1(C)C)[C@@H]1OC(O[C@H]1CO)(C)C,True
3365,c1ccccc1CN1c2ccccc2[C@]2(C1=O)[C@]1(C(=O)N(c3ccccc13)Cc1ccccc1)N[C@H]([C@@H]2C(=O)OC)c1ccccc1,True
3366,O=C([C@H]1NC([C@H]([NH3+])C1)=O)[O-],True
3367,[C@H]1(CCc2n1c(=O)ccn2)C(=O)Nc1ccc(cc1)C[C@@H]1CC[C@H]([C@@H](c2ccccc2)O)N1,True
3368,O=C1[C@]2([C@@H]3Cc4ccccc4[C@]3(O[Si](C)(C)C)[C@]2(NC1=O)c1ccccc1)C(=O)OCC,True
3369,N1[C@]2([C@@]3(c4c(CC[C@@H]3[C@@]2(C(=O)OCC)C(=O)C1=O)cccc4)O[Si](C)(C)C)c1ccccc1,True
3370,[Si](O[C@@]12[C@H](CCCC1)[C@]1([C@@]2(NC(=O)C1=O)c1ccccc1)C(=O)OCC)(C)(C)C,True
3371,S1[C@@]2([C@@H]([C@@]3(NC2=S)c2c(N(C3=O)Cc3ccccc3)ccc(OC)c2)c2ccccc2)C(=O)c2c1cccc2,True
3372,[C@]1(C(=O)OC)([C@@H](N[C@H](C(=O)OC)C1)c1ccccc1)N=C(c1ccccc1)c1ccccc1,True
3373,c1(C(F)(F)F)cc(cc(c1)C(F)(F)F)C([C@@H]1CC(CN1)(F)F)(O[Si](C)(C(C)(C)C(C)C)C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
3374,O=C(OC)[C@H]1N[C@@H](c2ccc(Br)cc2)[C@@H]([C@H]1c3ccccc3)[N+]([O-])=O,True
3375,O(C(=O)[C@@H]1[C@@H](NC([C@H]1C(=O)OC)(C(=O)OCC)C(=O)OCC)c1ccc(cc1)C#N)C,True
3376,N1[C@@H]([C@@H]2C(=O)N(C(=O)[C@@H]2[C@@H]1c1ccccc1C(F)(F)F)C)C(=O)OC,True
3377,[C@@]1(CCCN1)(C(=O)OC)[C@H](C=C)c1c(cc(c(c1)OC)Br)Br,True
3378,N1[C@@H]([C@@H]2C(=O)N(C(=O)[C@@H]2[C@@]1(C(=O)OC)C)C)c1ccccc1,True
3379,O(C(=O)[C@@H]1[C@@H]([C@H]([C@@H](N1)c1ccccc1)C(=O)[Si](C)(C)C)c1ccccc1Br)C,True
3380,O[C@H]1CC(=O)N[C@H]1c1ccc(OC)cc1,True
3381,N1C(=O)CC(=O)C21CCC2,True
3382,N1C2(C(=O)CC1=O)CCN(CC2)C(=O)OCc1ccccc1,True
3383,O=C1N[C@H]2C[C@@H]1[C@H]1O[C@@H]21,True
3384,N(c1ccccc1)[C@H]1C[C@@H](C(=O)OC)NC1=O,True
3385,[C@@H]12[C@@H](NC([C@@H]1C(=O)N(C2=O)Cc1ccccc1)(C)C)Cc1ccc(Br)cc1,True
3386,Clc1c([C@@H]2N[C@H](C(=O)OC)[C@@H]([Si](C)(c3ccccc3)C)C2(C(=O)OCC)C(=O)OCC)cccc1,True
3387,O=C1OCC[C@]12N[C@@H]([C@@H]([C@H]2c3ccccc3)[N+]([O-])=O)c4ccccc4,True
3388,Clc1cc2c(N(C(=O)[C@]32[C@@H](C(=O)OCC)[C@@H](C(=O)OCC)NC3=S)C)cc1,True
3389,COc1ccc([C@@H]2[C@@H](C(OC)=O)NC(c3ccccc3)(c4ccccc4)[C@H]2[N+]([O-])=O)cc1,True
3390,C1(=O)[C@]2([C@@H]3C[C@H]([C@H]([C@H](C2)N3)CO)CC(=O)C)c2ccc(cc2N1C)OC,True
3391,Clc1ccc([C@@H]2[C@@H]([N+]([O-])=O)[C@H](c3ccc(OC)cc3)N[C@@H]2c4ccccc4)cc1,True
3392,O=[N+](c1cc([C@@H]2[C@@H](c3ccccc3)[C@H]([N+]([O-])=O)[C@H](c4ccccc4)N2)ccc1)[O-],True
3393,COc1ccccc1[C@@H]2[C@@H]([C@@H](c3ccccc3)[C@H](c4ccccc4)N2)[N+]([O-])=O,True
3394,COc1ccc([C@@H]2N[C@H](c3ccccc3)[C@H](c4ccccc4)[C@H]2[N+]([O-])=O)cc1,True
3395,C1(CCCCC1)NC(=O)N(C1CCCCC1)C(=O)[C@@H]1NC(=O)CC1,True
3396,OC(=O)[C@H]1NC(=O)CC1,True
